Area Type,Area Name,Date,Industry Title,Seasonally Adjusted (Y/N),Current Employment
County,Ventura County,05/1/2008,Total Nonfarm,Y,295400
County,Ventura County,06/1/2008,State Government,N,2700
County,Ventura County,06/1/2008,Total State and Local Government,N,37100
County,Ventura County,06/1/2008,State Government Educational Services,N,900
County,Ventura County,06/1/2008,Local Government Educational Services,N,19400
County,Ventura County,06/1/2008,Local Government excluding Educational Services,N,15000
County,Ventura County,06/1/2008,State Government Excluding Education,N,1800
County,Ventura County,06/1/2008,Non-durable Goods,N,6600
County,Ventura County,06/1/2008,"     Mining, Logging and Construction",N,18300
County,Ventura County,06/1/2008,Private Service Providing,N,203700
County,Ventura County,06/1/2008,Chemical Manufacturing,N,1600
County,Ventura County,06/1/2008,Special Districts plus Tribes,N,2100
County,Ventura County,06/1/2008,City Government,N,4300
County,Ventura County,06/1/2008,Local Government,N,34400
County,Ventura County,06/1/2008,County Government,N,8600
County,Ventura County,06/1/2008,Goods Producing,N,48400
County,Ventura County,06/1/2008,Specialty Trade Contractors,N,12100
County,Ventura County,06/1/2008,Manufacturing,N,30100
County,Ventura County,06/1/2008,Construction,N,17200
County,Ventura County,06/1/2008,"Trade, Transportation, and Utilities",N,56000
County,Ventura County,06/1/2008,Service-Providing,N,248100
County,Ventura County,06/1/2008,          Computer and Electronic Product Manufacturing,N,8500
County,Ventura County,06/1/2008,Durable Goods,N,23500
County,Ventura County,06/1/2008,Real Estate and Rental and Leasing,N,4900
County,Ventura County,06/1/2008,      Professional and Business Services,N,44200
County,Ventura County,06/1/2008,      Mining and Logging,N,1100
County,Ventura County,06/1/2008,      Information,N,5900
County,Ventura County,06/1/2008,"        Transportation, Warehousing, and Utilities",N,6100
County,Ventura County,06/1/2008,          Food and Beverage Retailers,N,7500
County,Ventura County,06/1/2008,Wholesale Trade,N,12900
County,Ventura County,06/1/2008,        Finance and Insurance,N,16500
County,Ventura County,06/1/2008,Retail Trade,N,37000
County,Ventura County,06/1/2008,      Financial Activities,N,21400
County,Ventura County,06/1/2008,          Transportation and Warehousing,N,5100
County,Ventura County,06/1/2008,General Merchandise Retailers,N,6100
County,Ventura County,06/1/2008,          Insurance Carriers and Related Activities,N,6900
County,Ventura County,06/1/2008,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,8700
County,Ventura County,06/1/2008,"        Professional, Scientific, and Technical Services",N,16500
County,Ventura County,06/1/2008,Department of Defense,N,4600
County,Ventura County,06/1/2008,          Administrative and Support Services,N,17800
County,Ventura County,06/1/2008,Administrative and Support and Waste and Remediation Services,N,18700
County,Ventura County,06/1/2008,"Total, All Industries",N,323500
County,Ventura County,06/1/2008,        Accommodation and Food Services,N,27000
County,Ventura County,06/1/2008,Total Farm,N,27000
County,Ventura County,06/1/2008,          Federal Government excluding Department of Defense,N,2700
County,Ventura County,06/1/2008,Government,N,44400
County,Ventura County,06/1/2008,Total Nonfarm,N,296500
County,Ventura County,06/1/2008,      Leisure and Hospitality,N,32300
County,Ventura County,06/1/2008,Total Private,N,252100
County,Ventura County,06/1/2008,Federal Government,N,7300
County,Ventura County,06/1/2008,Other Services,N,10200
County,Ventura County,06/1/2008,      Private Education and Health Services,N,33700
County,Ventura County,06/1/2008,Employment Services,N,8300
County,Ventura County,06/1/2008,Management of Companies and Enterprises,N,9000
County,Ventura County,06/1/2008,Total Nonfarm,Y,294500
County,Ventura County,07/1/2008,Total State and Local Government,N,33800
County,Ventura County,07/1/2008,State Government,N,2700
County,Ventura County,07/1/2008,State Government Educational Services,N,800
County,Ventura County,07/1/2008,State Government Excluding Education,N,1900
County,Ventura County,07/1/2008,Local Government excluding Educational Services,N,15000
County,Ventura County,07/1/2008,Local Government Educational Services,N,16100
County,Ventura County,07/1/2008,"     Mining, Logging and Construction",N,18200
County,Ventura County,07/1/2008,Non-durable Goods,N,7000
County,Ventura County,07/1/2008,Chemical Manufacturing,N,1700
County,Ventura County,07/1/2008,Private Service Providing,N,201900
County,Ventura County,07/1/2008,City Government,N,4300
County,Ventura County,07/1/2008,County Government,N,8600
County,Ventura County,07/1/2008,Local Government,N,31100
County,Ventura County,07/1/2008,Special Districts plus Tribes,N,2100
County,Ventura County,07/1/2008,Specialty Trade Contractors,N,11900
County,Ventura County,07/1/2008,Goods Producing,N,48400
County,Ventura County,07/1/2008,Manufacturing,N,30200
County,Ventura County,07/1/2008,Construction,N,17000
County,Ventura County,07/1/2008,Durable Goods,N,23200
County,Ventura County,07/1/2008,          Computer and Electronic Product Manufacturing,N,8500
County,Ventura County,07/1/2008,Service-Providing,N,243000
County,Ventura County,07/1/2008,"Trade, Transportation, and Utilities",N,55600
County,Ventura County,07/1/2008,Real Estate and Rental and Leasing,N,4900
County,Ventura County,07/1/2008,      Professional and Business Services,N,44300
County,Ventura County,07/1/2008,      Mining and Logging,N,1200
County,Ventura County,07/1/2008,        Finance and Insurance,N,16200
County,Ventura County,07/1/2008,Wholesale Trade,N,12900
County,Ventura County,07/1/2008,          Food and Beverage Retailers,N,7500
County,Ventura County,07/1/2008,"        Transportation, Warehousing, and Utilities",N,5800
County,Ventura County,07/1/2008,      Information,N,5800
County,Ventura County,07/1/2008,Retail Trade,N,36900
County,Ventura County,07/1/2008,General Merchandise Retailers,N,6100
County,Ventura County,07/1/2008,          Transportation and Warehousing,N,4800
County,Ventura County,07/1/2008,      Financial Activities,N,21100
County,Ventura County,07/1/2008,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,8500
County,Ventura County,07/1/2008,          Insurance Carriers and Related Activities,N,6800
County,Ventura County,07/1/2008,Administrative and Support and Waste and Remediation Services,N,18800
County,Ventura County,07/1/2008,          Administrative and Support Services,N,17900
County,Ventura County,07/1/2008,Department of Defense,N,4600
County,Ventura County,07/1/2008,"        Professional, Scientific, and Technical Services",N,16600
County,Ventura County,07/1/2008,"Total, All Industries",N,317000
County,Ventura County,07/1/2008,Total Farm,N,25600
County,Ventura County,07/1/2008,        Accommodation and Food Services,N,26700
County,Ventura County,07/1/2008,Government,N,41100
County,Ventura County,07/1/2008,          Federal Government excluding Department of Defense,N,2700
County,Ventura County,07/1/2008,Total Nonfarm,N,291400
County,Ventura County,07/1/2008,Total Private,N,250300
County,Ventura County,07/1/2008,      Leisure and Hospitality,N,31900
County,Ventura County,07/1/2008,Other Services,N,10100
County,Ventura County,07/1/2008,Federal Government,N,7300
County,Ventura County,07/1/2008,      Private Education and Health Services,N,33100
County,Ventura County,07/1/2008,Management of Companies and Enterprises,N,8900
County,Ventura County,07/1/2008,Employment Services,N,8200
County,Ventura County,07/1/2008,Total Nonfarm,Y,293800
County,Ventura County,08/1/2008,State Government,N,2600
County,Ventura County,08/1/2008,Total State and Local Government,N,32900
County,Ventura County,08/1/2008,State Government Educational Services,N,800
County,Ventura County,08/1/2008,Local Government Educational Services,N,15300
County,Ventura County,08/1/2008,Local Government excluding Educational Services,N,15000
County,Ventura County,08/1/2008,State Government Excluding Education,N,1800
County,Ventura County,08/1/2008,Non-durable Goods,N,7000
County,Ventura County,08/1/2008,"     Mining, Logging and Construction",N,17900
County,Ventura County,08/1/2008,Private Service Providing,N,202100
County,Ventura County,08/1/2008,Chemical Manufacturing,N,1700
County,Ventura County,08/1/2008,Special Districts plus Tribes,N,2100
County,Ventura County,08/1/2008,City Government,N,4300
County,Ventura County,08/1/2008,Local Government,N,30300
County,Ventura County,08/1/2008,County Government,N,8600
County,Ventura County,08/1/2008,Goods Producing,N,48100
County,Ventura County,08/1/2008,Specialty Trade Contractors,N,11600
County,Ventura County,08/1/2008,Manufacturing,N,30200
County,Ventura County,08/1/2008,Construction,N,16700
County,Ventura County,08/1/2008,"Trade, Transportation, and Utilities",N,55400
County,Ventura County,08/1/2008,Service-Providing,N,242300
County,Ventura County,08/1/2008,          Computer and Electronic Product Manufacturing,N,8500
County,Ventura County,08/1/2008,Durable Goods,N,23200
County,Ventura County,08/1/2008,Real Estate and Rental and Leasing,N,4800
County,Ventura County,08/1/2008,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,8400
County,Ventura County,08/1/2008,      Professional and Business Services,N,44500
County,Ventura County,08/1/2008,      Mining and Logging,N,1200
County,Ventura County,08/1/2008,      Information,N,5800
County,Ventura County,08/1/2008,"        Transportation, Warehousing, and Utilities",N,5700
County,Ventura County,08/1/2008,          Food and Beverage Retailers,N,7300
County,Ventura County,08/1/2008,Wholesale Trade,N,12900
County,Ventura County,08/1/2008,        Finance and Insurance,N,16100
County,Ventura County,08/1/2008,Retail Trade,N,36800
County,Ventura County,08/1/2008,      Financial Activities,N,20900
County,Ventura County,08/1/2008,          Transportation and Warehousing,N,4700
County,Ventura County,08/1/2008,General Merchandise Retailers,N,6000
County,Ventura County,08/1/2008,          Insurance Carriers and Related Activities,N,6900
County,Ventura County,08/1/2008,"        Professional, Scientific, and Technical Services",N,16600
County,Ventura County,08/1/2008,Department of Defense,N,4600
County,Ventura County,08/1/2008,          Administrative and Support Services,N,18300
County,Ventura County,08/1/2008,Administrative and Support and Waste and Remediation Services,N,19100
County,Ventura County,08/1/2008,"Total, All Industries",N,314400
County,Ventura County,08/1/2008,        Accommodation and Food Services,N,26700
County,Ventura County,08/1/2008,Total Farm,N,24000
County,Ventura County,08/1/2008,          Federal Government excluding Department of Defense,N,2700
County,Ventura County,08/1/2008,Government,N,40200
County,Ventura County,08/1/2008,Total Nonfarm,N,290400
County,Ventura County,08/1/2008,Total Private,N,250200
County,Ventura County,08/1/2008,      Leisure and Hospitality,N,31800
County,Ventura County,08/1/2008,Federal Government,N,7300
County,Ventura County,08/1/2008,Other Services,N,10000
County,Ventura County,08/1/2008,      Private Education and Health Services,N,33700
County,Ventura County,08/1/2008,Employment Services,N,8500
County,Ventura County,08/1/2008,Management of Companies and Enterprises,N,8800
County,Ventura County,08/1/2008,Total Nonfarm,Y,292700
County,Ventura County,09/1/2008,Total State and Local Government,N,34400
County,Ventura County,09/1/2008,State Government,N,2700
County,Ventura County,09/1/2008,State Government Educational Services,N,900
County,Ventura County,09/1/2008,State Government Excluding Education,N,1800
County,Ventura County,09/1/2008,Local Government excluding Educational Services,N,14700
